monthly_hours,TariffRate,electricity_bill
297,8.8,2613.6000000000004
298,8.7,2592.6
338,8.8,2974.4
261,9.2,2401.2
677,9.3,6296.1
335,8.8,2948.0000000000005
373,9.3,3468.9
391,7.4,2893.4
417,8.8,3669.6
651,7.6,4947.599999999999
335,7.7,2579.5
846,8.1,6852.599999999999
685,7.4,5069.0
654,7.7,5035.8
519,9.3,4826.700000000001
692,8.7,6020.4
416,8.1,3369.6
338,9.2,3109.6
455,7.7,3503.5
721,8.1,5840.099999999999
706,8.5,6001.0
588,8.1,4762.8
525,7.7,4042.5
730,7.7,5621.0
752,9.2,6918.4
542,8.9,4823.8
501,8.5,4258.5
512,7.9,4044.8
563,8.2,4616.599999999999
321,7.4,2375.4
395,8.5,3357.5
742,8.4,6232.8
676,7.6,5137.599999999999
759,8.9,6755.1
456,8.1,3693.6
697,8.3,5785.1
469,8.4,3939.6
797,8.9,7093.3
743,7.8,5795.4
786,7.6,5973.599999999999
543,8.2,4452.599999999999
371,8.7,3227.7
394,9.3,3664.2
647,8.7,5628.9
333,8.4,2797.2000000000003
744,9.2,6844.799999999999
424,7.6,3222.4
300,8.2,2460.0
357,7.9,2820.3
416,8.2,3411.2
374,7.7,2879.8
435,7.9,3436.5
355,8.8,3124.0000000000005
659,9.2,6062.799999999999
692,8.4,5812.8
785,8.4,6594.0
806,8.9,7173.400000000001
465,8.5,3952.5
470,8.1,3807.0
716,8.4,6014.400000000001
802,8.5,6817.0
410,7.7,3157.0
230,7.9,1817.0
618,9.3,5747.400000000001
738,8.8,6494.400000000001
802,8.9,7137.8
557,8.7,4845.9
474,8.7,4123.799999999999
525,7.9,4147.5
316,8.7,2749.2
686,7.8,5350.8
687,7.8,5358.599999999999
569,7.8,4438.2
440,8.1,3564.0
563,8.9,5010.7
668,8.9,5945.2
670,8.4,5628.0
709,8.3,5884.700000000001
589,9.1,5359.9
414,8.7,3601.8
686,9.1,6242.599999999999
482,8.7,4193.4
320,8.7,2784.0
339,9.3,3152.7000000000003
706,8.7,6142.2
802,8.3,6656.6
379,9.2,3486.8
259,8.9,2305.1
668,8.8,5878.400000000001
541,7.9,4273.900000000001
269,7.6,2044.4
510,7.4,3774.0
810,8.5,6885.0
373,8.4,3133.2000000000003
598,8.1,4843.8
633,9.2,5823.599999999999
284,8.9,2527.6
761,8.3,6316.3
696,8.2,5707.2
363,9.2,3339.6
600,8.1,4860.0
239,8.3,1983.7000000000005
713,8.5,6060.5
700,7.7,5390.0
595,8.2,4879.0
691,9.3,6426.3
687,8.7,5976.9
254,8.2,2082.8
364,9.2,3348.8
722,7.4,5342.8
628,8.5,5338.0
483,8.4,4057.2
688,8.1,5572.8
447,7.9,3531.3
527,8.9,4690.3
676,8.1,5475.599999999999
743,9.1,6761.3
343,7.8,2675.4
477,7.9,3768.3
318,9.3,2957.4
415,9.3,3859.500000000001
500,7.9,3950.0
639,9.2,5878.799999999999
394,8.1,3191.4
294,9.3,2734.2000000000003
407,7.9,3215.3
434,7.7,3341.8
308,8.2,2525.6
806,7.6,6125.599999999999
400,8.2,3279.9999999999995
467,9.1,4249.7
572,8.3,4747.6
323,7.4,2390.2000000000003
246,7.6,1869.6
497,8.1,4025.7
428,8.2,3509.6
446,7.6,3389.6
251,8.3,2083.3
304,8.9,2705.6
656,8.4,5510.400000000001
340,8.9,3026.0
344,9.1,3130.4
418,8.1,3385.8
305,7.6,2318.0
436,8.1,3531.6
813,8.3,6747.900000000001
330,8.3,2739.0000000000005
265,8.8,2332.0
669,8.2,5485.799999999999
818,8.9,7280.200000000001
458,7.4,3389.2000000000003
759,9.2,6982.799999999999
582,7.8,4539.599999999999
363,9.1,3303.3
475,8.7,4132.5
449,8.5,3816.5
345,8.5,2932.5
337,8.4,2830.8
622,9.3,5784.6
263,8.1,2130.3
420,8.7,3654.0
740,8.3,6142.000000000001
245,8.3,2033.5
351,9.3,3264.3
533,9.2,4903.599999999999
683,9.2,6283.599999999999
856,9.3,7960.8
579,8.2,4747.799999999999
725,8.4,6090.0
705,8.7,6133.499999999999
396,8.5,3366.0
313,8.9,2785.7000000000003
591,7.7,4550.7
309,7.6,2348.4
765,8.3,6349.500000000001
511,7.9,4036.9
334,7.9,2638.6
366,9.1,3330.6
391,8.7,3401.7
562,8.7,4889.4
320,8.2,2624.0
278,8.8,2446.4
131,7.9,1034.9
432,8.3,3585.6000000000004
653,9.2,6007.599999999999
303,7.7,2333.1
681,7.7,5243.7
637,8.2,5223.4
703,8.9,6256.7
499,8.9,4441.1
617,8.2,5059.4
750,9.3,6975.000000000001
585,7.8,4563.0
326,8.2,2673.2
532,9.2,4894.4
720,8.4,6048.0
759,7.4,5616.6
604,8.1,4892.4
232,8.1,1879.2
563,8.5,4785.5
734,8.7,6385.799999999999
699,8.9,6221.1
345,8.8,3036.0000000000005
334,8.5,2839.0
751,9.3,6984.3
639,7.9,5048.1
640,7.6,4864.0
492,9.2,4526.4
477,8.3,3959.1
614,7.4,4543.6
794,8.5,6749.0
391,8.9,3479.9
441,8.8,3880.8
340,7.9,2686.0
720,8.8,6336.000000000001
688,8.4,5779.2
312,8.9,2776.8
342,8.9,3043.8
382,7.4,2826.8
832,8.3,6905.6
403,8.8,3546.4
669,9.3,6221.700000000001
336,8.1,2721.6
694,8.9,6176.6
411,8.8,3616.8
728,8.2,5969.599999999999
283,8.7,2462.1
660,7.4,4884.0
382,9.3,3552.6000000000004
320,8.3,2656.0
371,9.3,3450.3
403,9.1,3667.3
458,7.7,3526.6
476,7.9,3760.4
792,8.2,6494.4
682,8.4,5728.8
314,7.9,2480.6
545,8.2,4469.0
731,7.4,5409.400000000001
593,9.3,5514.900000000001
673,9.2,6191.599999999999
383,9.3,3561.9
476,8.4,3998.4
297,8.9,2643.3
363,9.3,3375.9
770,8.7,6698.999999999999
571,9.3,5310.3
245,8.8,2156.0
682,7.9,5387.8
444,8.7,3862.8
360,9.1,3276.0
630,8.1,5103.0
274,8.5,2329.0
554,8.4,4653.6
352,8.4,2956.8
312,8.3,2589.6000000000004
763,9.3,7095.900000000001
567,8.3,4706.1
441,8.1,3572.1
767,8.7,6672.9
581,7.4,4299.400000000001
275,9.3,2557.5
347,9.1,3157.7
304,8.7,2644.8
380,7.6,2888.0
616,7.6,4681.599999999999
280,7.9,2212.0
624,7.8,4867.2
419,8.9,3729.1
258,8.9,2296.2000000000003
460,8.7,4002.0
612,7.6,4651.2
294,7.8,2293.2
657,8.2,5387.4
758,7.8,5912.4
523,8.7,4550.099999999999
238,9.3,2213.4
526,8.8,4628.8
277,8.9,2465.3
303,9.2,2787.6
627,8.7,5454.9
403,9.2,3707.6
502,8.5,4267.0
416,7.8,3244.8
692,8.8,6089.6
521,8.7,4532.7
319,8.9,2839.1
376,8.5,3196.0
533,7.4,3944.2
577,8.8,5077.6
422,8.7,3671.4
593,7.8,4625.4
760,7.7,5852.0
689,8.9,6132.1
665,7.8,5187.0
510,7.6,3876.0
698,8.7,6072.599999999999
342,8.4,2872.8
245,7.4,1813.0
361,8.4,3032.4
731,9.2,6725.2
427,9.3,3971.1
694,8.5,5899.0
586,8.5,4981.0
754,8.3,6258.200000000001
546,7.6,4149.599999999999
313,8.1,2535.3
572,7.4,4232.8
694,8.8,6107.200000000001
696,9.3,6472.8
659,8.1,5337.9
318,7.7,2448.6
706,8.9,6283.400000000001
370,8.9,3293.0
496,7.7,3819.2
639,8.7,5559.299999999999
276,8.1,2235.6
677,7.8,5280.599999999999
312,9.2,2870.4
728,9.1,6624.8
408,8.8,3590.4
540,9.2,4968.0
660,9.3,6138.000000000001
567,9.1,5159.7
312,9.3,2901.6000000000004
521,9.1,4741.099999999999
289,8.5,2456.5
661,8.2,5420.2
330,8.5,2805.0
313,8.7,2723.1
294,7.4,2175.6
389,7.9,3073.1000000000004
280,8.7,2436.0
771,8.3,6399.3
531,7.9,4194.900000000001
600,8.2,4920.0
603,8.2,4944.599999999999
588,7.4,4351.2
168,9.1,1528.8
214,7.8,1669.2
551,7.9,4352.900000000001
671,8.5,5703.5
782,8.4,6568.8
660,8.2,5411.999999999999
335,8.4,2814.0
696,7.7,5359.2
312,7.8,2433.6
460,8.2,3772.0
590,8.9,5251.0
392,9.3,3645.6
421,7.9,3325.9
423,8.9,3764.7
648,7.7,4989.6
549,7.9,4337.1
275,8.3,2282.5
699,8.8,6151.200000000001
611,8.3,5071.3
641,8.7,5576.7
330,7.8,2574.0
269,9.3,2501.7000000000003
720,9.2,6623.999999999999
835,8.1,6763.5
443,9.1,4031.3
544,8.4,4569.6
348,8.5,2958.0
602,7.9,4755.8
285,8.3,2365.5
725,7.8,5655.0
687,8.4,5770.8
462,8.1,3742.2
196,7.6,1489.6
499,7.7,3842.3
780,7.9,6162.0
176,8.9,1566.4
635,8.9,5651.5
793,8.1,6423.299999999999
384,8.7,3340.8
194,7.7,1493.8
318,8.5,2703.0
652,8.5,5542.0
269,8.8,2367.2000000000003
170,8.7,1478.9999999999998
382,8.5,3247.0
647,8.4,5434.8
303,8.4,2545.2000000000003
422,7.8,3291.6
697,8.8,6133.6
792,8.4,6652.8
537,8.3,4457.1
712,7.7,5482.400000000001
681,7.9,5379.900000000001
160,8.7,1392.0
712,8.2,5838.4
223,8.1,1806.3
391,8.1,3167.1
805,7.6,6118.0
472,8.9,4200.8
654,8.1,5297.4
721,9.1,6561.099999999999
288,7.6,2188.8
288,8.1,2332.8
595,9.1,5414.5
584,7.7,4496.8
330,8.9,2937.0
221,8.9,1966.9
306,7.6,2325.6
706,8.4,5930.400000000001
613,7.9,4842.7
342,8.3,2838.6000000000004
305,8.3,2531.5
629,7.6,4780.4
340,9.3,3162.0000000000005
728,9.3,6770.400000000001
731,8.4,6140.400000000001
839,8.5,7131.5
233,8.1,1887.3
561,8.8,4936.8
519,8.8,4567.200000000001
766,7.9,6051.400000000001
386,9.2,3551.2
328,8.1,2656.8
567,9.3,5273.1
271,8.7,2357.7
576,8.2,4723.2
730,8.8,6424.000000000001
423,8.4,3553.2000000000003
201,7.4,1487.4
483,9.3,4491.900000000001
705,7.8,5499.0
299,8.4,2511.6
713,7.8,5561.4
752,7.8,5865.599999999999
676,8.5,5746.0
794,7.6,6034.4
707,7.8,5514.599999999999
250,7.9,1975.0
409,7.4,3026.6000000000004
526,9.3,4891.8
540,8.8,4752.0
734,8.9,6532.6
268,8.8,2358.4
236,7.7,1817.2
277,8.3,2299.1000000000004
282,8.4,2368.8
621,7.7,4781.7
324,9.3,3013.2000000000003
636,8.8,5596.8
197,8.4,1654.8000000000002
284,9.3,2641.2000000000003
526,8.5,4471.0
567,7.6,4309.2
312,7.4,2308.8
364,7.7,2802.8
606,8.2,4969.2
665,8.5,5652.5
308,7.7,2371.6
723,7.6,5494.8
286,7.6,2173.6
656,8.2,5379.2
692,8.9,6158.8
519,8.9,4619.1
280,8.8,2464.0
263,9.1,2393.3
539,8.5,4581.5
426,7.4,3152.4
365,7.8,2847.0
343,7.9,2709.7000000000003
354,7.8,2761.2
337,7.9,2662.3
364,8.4,3057.6
500,8.5,4250.0
585,8.9,5206.5
620,8.5,5270.0
326,7.4,2412.4
688,8.7,5985.599999999999
633,7.9,5000.7
686,7.6,5213.599999999999
328,7.7,2525.6
376,9.2,3459.2
361,8.9,3212.9
560,7.6,4256.0
502,7.6,3815.2
562,9.2,5170.4
727,8.3,6034.1
493,8.1,3993.3
476,7.8,3712.8
439,8.9,3907.1
756,9.3,7030.8
831,8.3,6897.3
305,8.7,2653.5
270,9.2,2484.0
376,7.7,2895.2000000000003
431,8.7,3749.7
168,8.1,1360.8
439,8.4,3687.6
712,8.3,5909.6
825,9.2,7589.999999999999
358,7.6,2720.8
193,7.6,1466.8
237,7.4,1753.8000000000002
688,8.8,6054.400000000001
442,9.1,4022.2
273,9.1,2484.3
332,8.3,2755.6000000000004
704,7.8,5491.2
463,7.4,3426.2000000000003
375,8.7,3262.4999999999995
528,8.7,4593.599999999999
640,8.2,5248.0
598,7.9,4724.2
338,7.9,2670.2000000000003
691,7.9,5458.900000000001
731,7.8,5701.8
299,8.2,2451.8
571,8.5,4853.5
724,7.4,5357.6
278,7.4,2057.2000000000003
633,7.4,4684.2
268,9.1,2438.8
382,9.1,3476.2
278,8.9,2474.2000000000003
566,7.6,4301.599999999999
425,8.3,3527.5000000000005
409,8.2,3353.8
653,8.8,5746.400000000001
729,8.4,6123.6
626,8.9,5571.400000000001
550,9.1,5005.0
480,8.5,4080.0
500,8.3,4150.0
741,8.5,6298.5
732,8.1,5929.2
347,7.4,2567.8
366,9.2,3367.2
309,8.8,2719.2000000000003
328,7.9,2591.2000000000003
303,7.4,2242.2000000000003
567,8.7,4932.9
229,9.3,2129.7000000000003
280,8.4,2352.0
437,7.4,3233.8
238,8.2,1951.6
740,7.4,5476.0
370,9.2,3403.9999999999995
343,9.2,3155.6
878,9.1,7989.799999999999
488,8.3,4050.400000000001
519,8.7,4515.299999999999
812,8.1,6577.2
355,9.1,3230.5
279,9.2,2566.8
739,8.8,6503.200000000001
541,8.8,4760.8
428,9.3,3980.4
472,9.3,4389.6
682,8.2,5592.4
347,8.2,2845.4
225,8.8,1980.0
627,7.8,4890.599999999999
431,7.9,3404.9
359,8.9,3195.1
545,8.9,4850.5
778,8.1,6301.799999999999
827,7.8,6450.599999999999
247,8.4,2074.8
519,7.6,3944.4
873,8.9,7769.700000000001
632,8.2,5182.4
378,9.2,3477.6
861,7.7,6629.7
737,9.1,6706.7
270,7.4,1998.0
348,8.8,3062.4
830,9.1,7553.0
719,8.9,6399.1
253,8.5,2150.5
638,7.4,4721.2
359,8.7,3123.3
777,7.9,6138.3
310,8.3,2573.0
296,8.4,2486.4
294,7.7,2263.8
607,7.9,4795.3
782,8.9,6959.8
667,8.8,5869.6
374,8.3,3104.2000000000003
528,7.8,4118.4
439,7.7,3380.3
767,9.1,6979.7
732,7.8,5709.599999999999
346,8.1,2802.6
339,7.4,2508.6
784,8.2,6428.799999999999
545,9.2,5014.0
709,8.2,5813.799999999999
346,8.7,3010.2
311,9.2,2861.2
310,8.8,2728.0
247,7.9,1951.3
717,8.4,6022.8
369,7.8,2878.2
455,7.8,3549.0
467,8.4,3922.8
251,8.4,2108.4
600,9.1,5460.0
628,8.3,5212.400000000001
702,8.8,6177.6
583,8.3,4838.900000000001
723,8.8,6362.400000000001
261,8.8,2296.8
681,7.6,5175.599999999999
351,8.9,3123.9
273,8.2,2238.6
693,8.8,6098.400000000001
222,7.7,1709.4
787,7.8,6138.599999999999
625,8.9,5562.5
735,9.3,6835.500000000001
766,8.7,6664.2
208,8.3,1726.4
723,8.7,6290.099999999999
369,8.9,3284.1
503,7.7,3873.1
781,8.4,6560.400000000001
624,7.9,4929.6
634,8.2,5198.799999999999
229,7.8,1786.2
763,9.2,7019.599999999999
700,8.7,6089.999999999999
661,9.3,6147.3
736,8.1,5961.599999999999
163,7.8,1271.4
406,8.1,3288.6
513,7.4,3796.2
180,7.6,1368.0
716,7.8,5584.8
908,7.4,6719.200000000001
328,8.8,2886.4
262,8.2,2148.4
382,7.9,3017.8
751,8.3,6233.3
499,8.5,4241.5
556,8.9,4948.400000000001
686,7.7,5282.2
374,8.4,3141.6
747,8.5,6349.5
275,9.2,2530.0
799,8.9,7111.1
737,8.5,6264.5
760,8.2,6231.999999999999
344,8.8,3027.2000000000003
573,8.8,5042.400000000001
673,8.3,5585.900000000001
686,8.3,5693.8
419,7.7,3226.3
640,7.4,4736.0
564,8.5,4794.0
717,8.3,5951.1
720,7.4,5328.0
675,7.8,5265.0
793,7.6,6026.799999999999
486,7.4,3596.4
754,7.4,5579.6
235,8.7,2044.5
680,7.9,5372.0
710,7.8,5538.0
753,9.1,6852.3
853,8.9,7591.700000000001
702,9.1,6388.2
738,9.3,6863.400000000001
593,7.4,4388.2
402,8.1,3256.2
746,9.3,6937.8
811,9.3,7542.3
329,8.7,2862.3
638,8.5,5423.0
747,8.1,6050.7
446,7.4,3300.4
551,8.2,4518.2
739,8.1,5985.9
660,7.9,5214.0
250,8.8,2200.0
457,8.5,3884.5
436,8.2,3575.2
346,7.7,2664.2000000000003
702,9.2,6458.4
625,7.7,4812.5
225,9.2,2070.0
200,8.7,1739.9999999999998
595,9.3,5533.5
621,7.4,4595.400000000001
235,8.1,1903.5
621,8.7,5402.7
680,9.1,6188.0
317,8.9,2821.3
700,8.4,5880.0
613,8.1,4965.3
681,9.1,6197.099999999999
642,8.3,5328.6
647,9.2,5952.4
383,7.7,2949.1
883,7.6,6710.799999999999
679,7.9,5364.1
727,7.4,5379.8
722,8.7,6281.4
447,7.4,3307.8
362,8.3,3004.6000000000004
340,7.8,2652.0
727,9.3,6761.1
304,8.4,2553.6
721,8.2,5912.2
329,8.2,2697.8
717,7.9,5664.3
226,7.4,1672.4
748,9.1,6806.8
606,9.3,5635.8
260,8.4,2184.0
844,8.3,7005.200000000001
696,8.3,5776.8
698,8.9,6212.2
701,7.6,5327.599999999999
645,7.9,5095.5
369,8.5,3136.5
645,8.2,5288.999999999999
231,8.9,2055.9
738,8.3,6125.400000000001
762,8.4,6400.8
703,8.5,5975.5
740,7.9,5846.0
539,8.7,4689.299999999999
749,8.5,6366.5
310,8.7,2697.0
583,8.4,4897.2
795,8.7,6916.499999999999
205,8.3,1701.5000000000002
667,7.9,5269.3
395,8.2,3238.9999999999995
700,8.2,5739.999999999999
630,8.9,5607.0
862,8.8,7585.6
712,9.3,6621.6
686,8.5,5831.0
480,7.6,3648.0
499,7.9,3942.1
262,7.7,2017.4
363,8.4,3049.2000000000003
605,8.5,5142.5
679,8.2,5567.799999999999
755,8.8,6644.000000000001
784,9.3,7291.200000000001
287,8.7,2496.9
329,7.7,2533.3
708,8.8,6230.400000000001
369,8.1,2988.9
384,7.8,2995.2
492,8.7,4280.4
300,9.1,2730.0
701,8.9,6238.900000000001
448,9.2,4121.599999999999
301,7.6,2287.6
404,7.8,3151.2
701,9.1,6379.099999999999
768,9.2,7065.599999999999
248,9.1,2256.8
629,8.3,5220.700000000001
329,8.9,2928.1
534,7.4,3951.6
583,7.9,4605.7
808,8.7,7029.599999999999
403,8.1,3264.3
557,7.4,4121.8
874,8.4,7341.6
579,9.2,5326.799999999999
495,8.2,4059.0
194,7.9,1532.6
695,8.3,5768.500000000001
215,8.5,1827.5
652,7.4,4824.8
431,8.4,3620.4
690,7.6,5244.0
357,8.5,3034.5
556,9.3,5170.8
655,7.8,5109.0
359,7.6,2728.4
787,8.5,6689.5
505,7.4,3737.0
837,8.1,6779.7
296,8.2,2427.2
284,7.9,2243.6
608,8.3,5046.400000000001
561,7.4,4151.400000000001
707,9.1,6433.7
531,8.7,4619.7
640,7.7,4928.0
531,8.1,4301.099999999999
288,8.3,2390.4
666,7.8,5194.8
447,9.3,4157.1
561,7.8,4375.8
772,7.7,5944.400000000001
332,8.4,2788.8
192,8.5,1632.0
747,7.8,5826.599999999999
704,9.3,6547.200000000001
603,7.8,4703.4
657,9.2,6044.4
716,9.3,6658.8
701,7.8,5467.8
262,7.8,2043.6
678,7.9,5356.2
264,8.8,2323.2000000000003
655,8.8,5764.000000000001
348,8.2,2853.6
725,8.1,5872.5
452,7.7,3480.4
308,8.9,2741.2000000000003
419,9.2,3854.8
624,8.5,5304.0
456,7.7,3511.2000000000003
275,7.9,2172.5
683,8.5,5805.5
343,7.4,2538.2000000000003
268,9.3,2492.4
726,9.1,6606.599999999999
299,9.1,2720.9
606,8.4,5090.400000000001
526,7.8,4102.8
609,7.6,4628.4
875,8.5,7437.5
604,9.2,5556.799999999999
315,9.1,2866.5
539,8.2,4419.799999999999
354,7.6,2690.4
760,7.9,6004.0
277,7.8,2160.6
317,7.8,2472.6
257,8.9,2287.3
577,7.6,4385.2
402,8.9,3577.8
387,7.4,2863.8
683,9.3,6351.900000000001
702,8.1,5686.2
772,7.6,5867.2
339,8.7,2949.3
652,9.1,5933.2
654,8.2,5362.799999999999
652,8.3,5411.6
115,9.3,1069.5
627,7.9,4953.3
592,9.1,5387.2
846,8.2,6937.2
567,8.4,4762.8
661,9.2,6081.2
324,8.2,2656.8
625,9.1,5687.5
708,8.1,5734.8
787,8.9,7004.3
323,7.6,2454.8
722,7.6,5487.2
342,8.7,2975.4
250,8.1,2025.0
306,8.5,2601.0
739,9.3,6872.700000000001
730,8.4,6132.0
315,8.2,2583.0
389,8.5,3306.5
797,7.8,6216.599999999999
249,9.1,2265.9
678,9.1,6169.8
324,8.7,2818.8
271,8.5,2303.5
664,8.2,5444.799999999999
320,8.5,2720.0
286,8.1,2316.6
643,8.1,5208.3
361,9.2,3321.2
713,8.1,5775.3
728,7.9,5751.2
634,8.5,5389.0
710,9.3,6603.000000000001
618,8.5,5253.0
408,8.2,3345.6
380,7.9,3002.0
746,8.3,6191.8
387,8.5,3289.5
319,9.2,2934.8
294,8.7,2557.8
330,9.3,3069.0000000000005
228,8.7,1983.6
777,9.2,7148.4
390,7.6,2964.0
306,8.9,2723.4
730,7.4,5402.0
271,8.4,2276.4
278,9.3,2585.4
343,8.4,2881.2000000000003
822,7.8,6411.599999999999
806,8.4,6770.400000000001
787,8.2,6453.4
608,7.4,4499.2
656,8.1,5313.599999999999
322,8.7,2801.4
558,8.7,4854.599999999999
423,9.3,3933.9
316,8.5,2686.0
742,9.3,6900.6
711,9.3,6612.3
409,7.8,3190.2
767,8.2,6289.4
433,7.9,3420.7000000000003
738,7.6,5608.8
711,8.1,5759.099999999999
658,8.9,5856.2
706,9.3,6565.8
348,8.3,2888.4
735,7.9,5806.5
777,8.3,6449.1
579,7.6,4400.4
215,8.8,1892.0
544,7.4,4025.6
718,7.9,5672.2
358,7.8,2792.4
682,8.3,5660.6
367,9.3,3413.1000000000004
377,8.3,3129.1000000000004
190,7.9,1501.0
505,7.9,3989.5
348,9.1,3166.8
627,7.6,4765.2
478,8.1,3871.8
676,9.1,6151.599999999999
354,9.2,3256.8
374,8.7,3253.8
315,7.9,2488.5
285,8.4,2394.0
739,7.8,5764.2
538,8.4,4519.2
630,7.4,4662.0
559,7.4,4136.6
542,8.1,4390.2
599,7.6,4552.4
621,8.5,5278.5
615,9.3,5719.5
777,8.7,6759.9
687,8.3,5702.1
446,7.7,3434.2000000000003
576,8.5,4896.0
605,8.3,5021.5
267,7.7,2055.9
253,8.7,2201.1
339,8.9,3017.1
892,8.3,7403.6
193,8.8,1698.4
704,8.4,5913.6
584,9.2,5372.799999999999
745,8.1,6034.5
277,7.7,2132.9
742,8.7,6455.4
341,7.8,2659.8
743,8.5,6315.5
790,7.8,6162.0
665,8.9,5918.5
506,8.1,4098.599999999999
257,8.8,2261.6000000000004
405,7.8,3159.0
211,7.6,1603.6
350,8.4,2940.0
722,8.9,6425.8
381,7.7,2933.7000000000003
631,9.1,5742.099999999999
446,8.5,3791.0
604,9.1,5496.4
339,9.1,3084.9
558,7.4,4129.2
728,7.7,5605.6
283,7.9,2235.7000000000003
620,8.4,5208.0
282,8.1,2284.2
404,7.4,2989.6000000000004
677,9.2,6228.4
365,7.6,2774.0
784,8.4,6585.6
768,7.8,5990.4
435,9.1,3958.5
394,9.1,3585.4
744,8.7,6472.799999999999
738,7.4,5461.2
270,9.3,2511.0
414,8.3,3436.2000000000003
415,9.1,3776.5
351,9.2,3229.2
380,9.2,3495.9999999999995
460,7.6,3496.0
570,7.8,4446.0
899,8.1,7281.9
364,9.1,3312.4
769,9.2,7074.799999999999
341,8.7,2966.7
349,8.4,2931.6
812,8.5,6902.0
864,7.4,6393.6
302,8.4,2536.8
333,8.1,2697.3
623,8.5,5295.5
666,9.3,6193.8
831,8.4,6980.400000000001
642,7.6,4879.2
182,9.1,1656.2
417,8.7,3627.9
644,8.8,5667.200000000001
276,8.7,2401.2
302,7.4,2234.8
401,7.7,3087.7000000000003
397,8.3,3295.1000000000004
332,9.2,3054.4
618,8.2,5067.599999999999
292,8.8,2569.6000000000004
300,8.3,2490.0
602,8.9,5357.8
342,7.9,2701.8
448,7.6,3404.8
662,7.8,5163.599999999999
508,8.8,4470.400000000001
322,7.9,2543.8
754,8.7,6559.799999999999
295,8.1,2389.5
742,8.5,6307.0
725,8.3,6017.500000000001
307,7.8,2394.6
344,8.9,3061.6
685,7.6,5206.0
622,8.8,5473.6
782,7.8,6099.599999999999
237,8.9,2109.3
601,7.7,4627.7
400,8.1,3240.0
711,8.7,6185.7
547,7.9,4321.3
654,9.3,6082.200000000001
418,7.6,3176.8
257,8.4,2158.8
325,9.1,2957.5
611,8.1,4949.099999999999
750,8.3,6225.000000000001
356,8.9,3168.4
698,8.4,5863.2
477,8.4,4006.8
709,9.3,6593.700000000001
793,9.2,7295.599999999999
253,9.3,2352.9
726,8.5,6171.0
288,9.2,2649.6
580,9.1,5278.0
621,9.3,5775.3
777,8.8,6837.6
276,7.4,2042.4
338,7.4,2501.2000000000003
771,7.4,5705.400000000001
671,9.2,6173.2
603,7.7,4643.1
343,7.6,2606.8
410,9.2,3772.0
278,9.1,2529.8
359,7.8,2800.2
526,9.1,4786.599999999999
462,7.8,3603.6
470,8.2,3854.0
329,7.6,2500.4
699,7.4,5172.6
851,8.4,7148.400000000001
501,7.7,3857.7
671,7.4,4965.400000000001
725,8.7,6307.499999999999
344,8.5,2924.0
775,8.2,6354.999999999999
372,8.8,3273.6000000000004
349,9.2,3210.8
721,8.3,5984.3
271,9.2,2493.2
289,8.4,2427.6
386,9.1,3512.6
419,7.9,3310.1000000000004
188,7.9,1485.2
196,9.3,1822.8
262,8.1,2122.2
367,8.8,3229.6000000000004
525,7.4,3885.0
298,8.9,2652.2000000000003
552,9.1,5023.2
383,8.8,3370.4
759,8.2,6223.799999999999
358,7.7,2756.6
271,7.8,2113.8
693,9.2,6375.599999999999
591,8.9,5259.900000000001
753,7.7,5798.1
268,9.2,2465.6
655,8.7,5698.499999999999
319,7.4,2360.6
364,9.3,3385.2000000000003
767,7.8,5982.599999999999
623,9.2,5731.599999999999
515,7.4,3811.0
289,7.6,2196.4
186,8.2,1525.1999999999998
466,7.8,3634.8
328,9.1,2984.8
337,8.8,2965.6000000000004
378,8.9,3364.2000000000003
703,8.1,5694.3
287,8.5,2439.5
749,8.4,6291.6
430,8.9,3827.0
321,7.6,2439.6
445,7.6,3382.0
187,8.7,1626.9
340,8.5,2890.0
678,9.2,6237.599999999999
712,7.4,5268.8
304,8.3,2523.2000000000003
307,9.1,2793.7
342,9.2,3146.4
384,8.2,3148.8
565,9.3,5254.5
348,8.9,3097.2000000000003
334,8.2,2738.8
560,8.9,4984.0
553,7.4,4092.2
663,7.4,4906.2
421,8.9,3746.9
426,8.5,3621.0
650,8.9,5785.0
586,7.8,4570.8
635,8.8,5588.0
284,8.8,2499.2000000000003
326,7.7,2510.2000000000003
679,8.3,5635.700000000001
567,8.1,4592.7
391,7.7,3010.7000000000003
787,7.6,5981.2
753,8.1,6099.3
470,8.7,4089.0
695,7.8,5421.0
266,7.4,1968.4
437,7.9,3452.3
496,8.5,4216.0
381,8.4,3200.4
278,9.2,2557.6
315,7.8,2457.0
785,9.2,7221.999999999999
711,7.8,5545.8
760,8.9,6764.0
219,8.2,1795.8
630,9.1,5733.0
265,8.3,2199.5
636,8.4,5342.400000000001
290,8.2,2378.0
567,8.9,5046.3
741,9.2,6817.2
644,7.6,4894.4
285,9.1,2593.5
344,8.1,2786.4
239,8.7,2079.3
294,8.2,2410.8
752,8.9,6692.8
593,8.4,4981.2
803,7.8,6263.4
727,9.1,6615.7
233,9.3,2166.9
297,7.8,2316.6
774,8.1,6269.4
667,8.9,5936.3
722,9.2,6642.4
572,9.3,5319.6
548,8.2,4493.599999999999
604,7.6,4590.4
820,8.9,7298.0
352,9.3,3273.6000000000004
309,9.3,2873.7000000000003
734,8.2,6018.799999999999
683,8.4,5737.2
752,8.8,6617.6
583,7.4,4314.2
